checklist_id,observer_id,observation_count,species_observed,state_code,locality_id,latitude,longitude,protocol_type,all_species_reported,observation_date,year,day_of_year,hours_of_day,effort_hours,effort_distance_km,effort_speed_kmph,number_observers
S52999551,obs397020,0,FALSE,CO-CAL,L7350447,5.0898541,-75.5333555,Traveling,1,2019-02-21,2019,52,10.483333333333333,2,1,0.5,1
S42696825,obs397020,0,FALSE,CO-CAL,L7350447,5.0898541,-75.5333555,Stationary,1,2018-02-11,2018,42,15.033333333333333,1,0,0,1
S64441691,obs762192,1,TRUE,CO-CAL,L7350447,5.0898541,-75.5333555,Traveling,1,2020-02-13,2020,44,16,2,0.8,0.4,9
S42729284,obs397020,0,FALSE,CO-CAL,L7350447,5.0898541,-75.5333555,Stationary,1,2018-02-13,2018,44,9.5,1,0,0,1
S51221051,obs621924,2,TRUE,CO-CAL,L7350447,5.0898541,-75.5333555,Traveling,1,2019-01-02,2019,2,6.25,3,1,0.3333333333333333,8
S52494186,obs669195,0,FALSE,CO-CAL,L7350447,5.0898541,-75.5333555,Stationary,1,2019-02-08,2019,39,7.566666666666666,0.8166666666666667,0,0,10
S41839413,obs397020,0,FALSE,CO-CAL,L7350447,5.0898541,-75.5333555,Traveling,1,2018-01-11,2018,11,6.5,1,1,1,2
S43908881,obs397020,4,TRUE,CO-CAL,L7350447,5.0898541,-75.5333555,Traveling,1,2018-03-23,2018,82,7.683333333333334,4,1,0.25,1
S42961834,obs397020,0,FALSE,CO-CAL,L7350447,5.0898541,-75.5333555,Traveling,1,2018-02-18,2018,49,6.5,4,0.5,0.125,1
S83445261,obs884204,0,FALSE,CO-CAL,L7350447,5.0898541,-75.5333555,Stationary,1,2021-03-15,2021,74,7.166666666666667,1.1666666666666667,0,0,1
S52999666,obs397020,1,TRUE,CO-CAL,L7350447,5.0898541,-75.5333555,Stationary,1,2019-02-20,2019,51,16.583333333333332,1.0333333333333334,0,0,1
S83423815,obs884204,0,FALSE,CO-CAL,L7350447,5.0898541,-75.5333555,Stationary,1,2021-03-14,2021,73,18.583333333333332,0.016666666666666666,0,0,1
S70400100,obs1461449,0,FALSE,CO-CAL,L7350447,5.0898541,-75.5333555,Traveling,1,2020-02-13,2020,44,16,1,1.207,1.207,9
S65305123,obs1483602,0,FALSE,CO-CAL,L7350447,5.0898541,-75.5333555,Traveling,1,2020-02-13,2020,44,16,2,0.483,0.2415,9
S104967237,obs56599,2,TRUE,CO-CAL,L7350447,5.0898541,-75.5333555,Traveling,1,2022-03-16,2022,75,14.883333333333333,2.9166666666666665,1.476,0.5060571428571429,1
S43551509,obs397020,0,FALSE,CO-CAL,L7350447,5.0898541,-75.5333555,Stationary,1,2018-03-11,2018,70,5.866666666666667,0.2,0,0,1
S42701818,obs397020,0,FALSE,CO-CAL,L7350447,5.0898541,-75.5333555,Traveling,1,2018-02-12,2018,43,6,2,0.1,0.05,1
S42738895,obs397020,0,FALSE,CO-CAL,L7350447,5.0898541,-75.5333555,Traveling,1,2018-02-13,2018,44,15.5,1.3333333333333333,0.5,0.375,1
S27920664,obs397020,0,FALSE,CO-CAL,L7350447,5.0898541,-75.5333555,Stationary,1,2016-03-01,2016,61,6.5,0.5,0,0,1
S41936862,obs397020,0,FALSE,CO-CAL,L7350447,5.0898541,-75.5333555,Traveling,1,2018-01-15,2018,15,6.833333333333333,3,0.2,0.06666666666666667,1
S41634754,obs397020,0,FALSE,CO-CAL,L7350447,5.0898541,-75.5333555,Stationary,1,2018-01-05,2018,5,3.3333333333333335,0.08333333333333333,0,0,1
S41872444,obs397020,0,FALSE,CO-CAL,L7350447,5.0898541,-75.5333555,Traveling,1,2018-01-13,2018,13,7.916666666666667,3,3.2,1.0666666666666667,1
S105037734,obs666506,0,FALSE,CO-CAL,L7384363,5.0541869,-75.4868917,Stationary,1,2022-03-15,2022,74,16.5,0.4166666666666667,0,0,1
S79684524,obs666506,0,FALSE,CO-CAL,L7384363,5.0541869,-75.4868917,Stationary,1,2021-01-22,2021,22,7.483333333333333,0.25,0,0,1
S84041700,obs666506,0,FALSE,CO-CAL,L7384363,5.0541869,-75.4868917,Stationary,1,2021-03-24,2021,83,7.916666666666667,0.25,0,0,1
S45601075,obs170419,0,FALSE,CO-CAL,L7396381,5.644865,-74.785479,Stationary,1,2018-03-29,2018,88,10.366666666666667,1.2666666666666666,0,0,1
S54345877,obs1073755,2,TRUE,CO-CAL,L7404600,5.0556366,-75.4954864,Traveling,1,2019-02-15,2019,46,14.516666666666667,1,0.805,0.805,1
S52897410,obs1081286,0,FALSE,CO-CAL,L7406587,5.0688909,-75.5045082,Traveling,1,2019-02-18,2019,49,16.533333333333335,0.5,0.69,1.38,1
S65213437,obs1081286,0,FALSE,CO-CAL,L7406587,5.0688909,-75.5045082,Traveling,1,2020-02-27,2020,58,13.2,0.6166666666666667,0.33,0.5351351351351351,1
S65315177,obs1081286,0,FALSE,CO-CAL,L7406587,5.0688909,-75.5045082,Traveling,1,2020-03-01,2020,61,10.266666666666667,0.48333333333333334,0.14,0.2896551724137931,1
S64835599,obs1081286,0,FALSE,CO-CAL,L7406587,5.0688909,-75.5045082,Traveling,1,2020-02-21,2020,52,17.45,0.3333333333333333,0.25,0.75,1
S78886140,obs1081286,0,FALSE,CO-CAL,L7406587,5.0688909,-75.5045082,Stationary,1,2021-01-08,2021,8,13.5,0.3333333333333333,0,0,1
S79655289,obs1081286,0,FALSE,CO-CAL,L7406587,5.0688909,-75.5045082,Stationary,1,2021-01-21,2021,21,13.566666666666666,0.25,0,0,1
S78496518,obs1081286,0,FALSE,CO-CAL,L7406587,5.0688909,-75.5045082,Stationary,1,2021-01-02,2021,2,13.516666666666667,0.26666666666666666,0,0,1
S78510269,obs1081286,0,FALSE,CO-CAL,L7406587,5.0688909,-75.5045082,Stationary,1,2021-01-02,2021,2,13.966666666666667,0.26666666666666666,0,0,1
S103970259,obs1439834,0,FALSE,CO-CAL,L7415684,5.427027,-75.697384,Traveling,1,2022-02-27,2022,58,15.733333333333333,0.3333333333333333,0.3,0.9,2
S104763464,obs1439834,5,TRUE,CO-CAL,L7415684,5.427027,-75.697384,Traveling,1,2022-03-13,2022,72,8.216666666666667,2.4833333333333334,3.34,1.3449664429530201,1
S104763587,obs1439834,1,TRUE,CO-CAL,L7415684,5.427027,-75.697384,Traveling,1,2022-03-13,2022,72,11.283333333333333,0.6833333333333333,1.67,2.44390243902439,1
S104763784,obs1439834,0,FALSE,CO-CAL,L7415684,5.427027,-75.697384,Traveling,1,2022-03-13,2022,72,12.15,0.2833333333333333,0.94,3.317647058823529,1
S63131194,obs948584,0,FALSE,CO-CAL,L7416134,5.1983933,-75.1127372,Stationary,1,2020-01-03,2020,3,15.716666666666667,1.3333333333333333,0,0,1
S65376535,obs1081286,1,TRUE,CO-CAL,L7427123,5.0688057,-75.5044872,Traveling,1,2020-03-02,2020,62,17.6,0.6333333333333333,0.52,0.8210526315789475,1
S71907811,obs513909,0,FALSE,CO-CAL,L7427686,5.608713,-74.9530941,Traveling,1,2020-03-10,2020,70,6.5,1,1,1,2
S51276720,obs666506,0,FALSE,CO-CAL,L7442968,5.1318444,-75.5574148,Traveling,1,2019-01-02,2019,2,7.5,4,1.5,0.375,1
S51411212,obs666506,0,FALSE,CO-CAL,L7442968,5.1318444,-75.5574148,Traveling,1,2019-01-05,2019,5,16.416666666666668,2,1.5,0.75,1
S51276730,obs666506,2,TRUE,CO-CAL,L7442968,5.1318444,-75.5574148,Traveling,1,2019-01-03,2019,3,8.166666666666666,4,3,0.75,1
S51276971,obs666506,0,FALSE,CO-CAL,L7442968,5.1318444,-75.5574148,Traveling,1,2019-01-03,2019,3,16.75,0.9166666666666666,1,1.090909090909091,1
S105762321,obs513909,0,FALSE,CO-CAL,L7482964,5.5819263,-74.9280182,Stationary,1,2022-03-26,2022,85,7.75,3,0,0,2
S54442260,obs513909,0,FALSE,CO-CAL,L7482964,5.5819263,-74.9280182,Stationary,1,2019-03-18,2019,77,6.5,3.5,0,0,2
S46145554,obs794917,0,FALSE,CO-CAL,L7490309,4.9327646,-75.3520918,Traveling,1,2018-01-31,2018,31,10.666666666666666,1.3333333333333333,2,1.5,3
S46158136,obs794917,0,FALSE,CO-CAL,L7490309,4.9327646,-75.3520918,Traveling,1,2018-02-17,2018,48,7.166666666666667,3.25,5,1.5384615384615385,2
S66109223,obs1045418,0,FALSE,CO-CAL,L7491079,5.3834617,-75.1610093,Stationary,1,2020-03-22,2020,82,17.516666666666666,0.16666666666666666,0,0,1
S101868197,obs1045418,0,FALSE,CO-CAL,L7491079,5.3834617,-75.1610093,Stationary,1,2022-02-01,2022,32,18.116666666666667,0.03333333333333333,0,0,1
S64494397,obs1045418,0,FALSE,CO-CAL,L7491079,5.3834617,-75.1610093,Stationary,1,2020-02-15,2020,46,8.333333333333334,0.3333333333333333,0,0,1
S105337643,obs1045418,4,TRUE,CO-CAL,L7550860,5.4291725,-75.1301071,Traveling,1,2022-03-20,2022,79,7.516666666666667,1.45,1.97,1.3586206896551725,10
S105113120,obs1045418,0,FALSE,CO-CAL,L7557484,5.5341356,-75.1326654,Traveling,1,2022-03-06,2022,65,6.7,2.6666666666666665,2.48,0.93,10
S46556231,obs181612,0,FALSE,CO-CAL,L7573058,5.4351403,-75.7513519,Traveling,1,2018-03-08,2018,67,9.65,0.31666666666666665,1,3.1578947368421053,1
S46556367,obs181612,3,TRUE,CO-CAL,L7573090,5.4197335,-75.7318906,Traveling,1,2018-03-08,2018,67,8.133333333333333,1.5,4.96,3.3066666666666666,1
S46556490,obs181612,3,TRUE,CO-CAL,L7573125,5.4615412,-75.7757462,Traveling,1,2018-03-08,2018,67,10.116666666666667,0.3,1.68,5.6,1
S46556505,obs181612,0,FALSE,CO-CAL,L7573127,5.4743164,-75.7779005,Traveling,1,2018-03-08,2018,67,10.433333333333334,0.36666666666666664,1,2.7272727272727275,1
S82911702,obs1108226,0,FALSE,CO-CAL,L7625413,4.9961188,-75.689045,Traveling,1,2021-03-06,2021,65,16,3,2,0.6666666666666666,1
S101320668,obs1349435,10,TRUE,CO-CAL,L7630492,5.0664502,-75.4480934,Traveling,1,2022-01-23,2022,23,7.5,3.5,8,2.2857142857142856,1
S86839698,obs910395,0,FALSE,CO-CAL,L7630492,5.0664502,-75.4480934,Traveling,1,2020-02-15,2020,46,8,2,1,0.5,3
S103939490,obs801936,0,FALSE,CO-CAL,L7630492,5.0664502,-75.4480934,Stationary,1,2022-02-28,2022,59,16.1,0.4166666666666667,0,0,7
S78649326,obs730695,0,FALSE,CO-CAL,L7630492,5.0664502,-75.4480934,Traveling,1,2021-01-04,2021,4,7.333333333333333,1.8,3.86,2.1444444444444444,1
S103931442,obs435822,0,FALSE,CO-CAL,L7630492,5.0664502,-75.4480934,Stationary,1,2022-02-28,2022,59,16.6,0.1,0,0,7
S104847153,obs56599,1,TRUE,CO-CAL,L7630492,5.0664502,-75.4480934,Traveling,1,2022-03-14,2022,73,16.816666666666666,0.43333333333333335,0.406,0.936923076923077,1
S101320184,obs1349435,5,TRUE,CO-CAL,L7630492,5.0664502,-75.4480934,Traveling,1,2022-01-16,2022,16,10,2.5,5,2,1
S78623781,obs1414571,0,FALSE,CO-CAL,L7630492,5.0664502,-75.4480934,Traveling,1,2021-01-03,2021,3,20.133333333333333,0.03333333333333333,1.17,35.1,1
S53472105,obs428866,0,FALSE,CO-CAL,L7630492,5.0664502,-75.4480934,Stationary,1,2019-03-05,2019,64,13.916666666666666,0.3,0,0,2
S53175314,obs164576,0,FALSE,CO-CAL,L7630492,5.0664502,-75.4480934,Stationary,1,2019-02-25,2019,56,2.8333333333333335,0.25,0,0,6
S53174498,obs164576,0,FALSE,CO-CAL,L7630492,5.0664502,-75.4480934,Stationary,1,2019-02-16,2019,47,16.35,0.8333333333333334,0,0,6
S52448877,obs811938,0,FALSE,CO-CAL,L7630492,5.0664502,-75.4480934,Traveling,1,2019-02-06,2019,37,17.133333333333333,0.43333333333333335,0.214,0.4938461538461538,1
S86070029,obs1439834,0,FALSE,CO-CAL,L7630492,5.0664502,-75.4480934,Traveling,1,2021-02-15,2021,46,7.283333333333333,0.3333333333333333,0.65,1.9500000000000002,1
S63681579,obs200158,0,FALSE,CO-CAL,L7630492,5.0664502,-75.4480934,Stationary,1,2020-01-22,2020,22,17.2,0.43333333333333335,0,0,7
S65471978,obs204771,0,FALSE,CO-CAL,L7630492,5.0664502,-75.4480934,Traveling,1,2020-03-05,2020,65,16.6,1.05,0.784,0.7466666666666667,6
S51646262,obs744089,1,TRUE,CO-CAL,L7630492,5.0664502,-75.4480934,Traveling,1,2014-01-21,2014,21,8,6,8.047,1.3411666666666668,9
S53471110,obs292903,0,FALSE,CO-CAL,L7630492,5.0664502,-75.4480934,Stationary,1,2019-02-16,2019,47,16,0.75,0,0,5
S65979731,obs1516849,2,TRUE,CO-CAL,L7630492,5.0664502,-75.4480934,Traveling,1,2020-03-19,2020,79,9.25,3.183333333333333,6.43,2.019895287958115,3
S102905339,obs898715,0,FALSE,CO-CAL,L7630492,5.0664502,-75.4480934,Traveling,1,2022-02-18,2022,49,12.833333333333334,2.35,7.91,3.3659574468085105,1
S103931477,obs435822,0,FALSE,CO-CAL,L7630492,5.0664502,-75.4480934,Stationary,1,2022-02-28,2022,59,16.1,0.4,0,0,7
S52445815,obs1182715,0,FALSE,CO-CAL,L7630492,5.0664502,-75.4480934,Stationary,1,2019-02-06,2019,37,18.3,1,0,0,3
S82779943,obs1108226,0,FALSE,CO-CAL,L7680576,4.9907327,-75.6858006,Stationary,1,2021-03-04,2021,63,14,4,0,0,1
S82658144,obs1108226,0,FALSE,CO-CAL,L7680576,4.9907327,-75.6858006,Traveling,1,2021-03-02,2021,61,16,3.3333333333333335,1,0.3,1
S82709329,obs1108226,0,FALSE,CO-CAL,L7680576,4.9907327,-75.6858006,Traveling,1,2021-03-03,2021,62,16,4,1,0.25,1
S47093102,obs652958,0,FALSE,CO-CAL,L7689071,4.9404102,-75.3748798,Traveling,1,2018-02-02,2018,33,9,2.5,3,1.2,1
S52210302,obs652958,0,FALSE,CO-CAL,L7689071,4.9404102,-75.3748798,Traveling,1,2019-01-30,2019,30,16.066666666666666,1.1666666666666667,5,4.285714285714286,3
S66015742,obs761759,0,FALSE,CO-CAL,L7689071,4.9404102,-75.3748798,Traveling,1,2020-03-19,2020,79,11.433333333333334,4,2,0.5,1
S82607398,obs1108226,0,FALSE,CO-CAL,L7737096,4.990615,-75.6856883,Traveling,1,2021-03-01,2021,60,10,5,1,0.2,1
S82416532,obs2044848,0,FALSE,CO-CAL,L7753390,5.384244,-75.136656,Stationary,1,2021-02-27,2021,58,6.3,2.566666666666667,0,0,1
S65173914,obs1180939,0,FALSE,CO-CAL,L7799406,5.4112271,-75.7041498,Traveling,1,2020-02-22,2020,53,10.683333333333334,2,3.07,1.535,1
S79004948,obs766405,0,FALSE,CO-CAL,L7800735,5.3832154,-75.1606619,Stationary,1,2021-01-08,2021,8,10,1,0,0,1
S65881269,obs766405,0,FALSE,CO-CAL,L7800735,5.3832154,-75.1606619,Stationary,1,2020-03-16,2020,76,11,1,0,0,1
S105373983,obs1469735,0,FALSE,CO-CAL,L7800735,5.3832154,-75.1606619,Stationary,1,2022-03-22,2022,81,12,2,0,0,2
S104175651,obs669195,0,FALSE,CO-CAL,L7815101,5.0245815,-75.369233500000007,Stationary,1,2022-03-04,2022,63,18.983333333333334,2.1166666666666667,0,0,4
S101514433,obs842354,2,TRUE,CO-CAL,L7815971,5.4450267,-75.03719,Traveling,1,2022-01-24,2022,24,10.383333333333333,2.5,3.01,1.204,1
S102427629,obs2250756,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Traveling,1,2022-02-11,2022,42,6.783333333333333,2.7333333333333334,1.898,0.694390243902439,1
S104967200,obs56599,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Traveling,1,2022-03-16,2022,75,7.783333333333333,4.766666666666667,2.427,0.5091608391608392,1
S101455106,obs2783300,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Traveling,1,2022-01-20,2022,20,17.5,0.25,0.5,2,1
S69754310,obs1040352,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Traveling,1,2020-01-05,2020,5,6,4,2,0.5,3
S105489787,obs519778,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Traveling,1,2022-03-24,2022,83,9.85,2.8833333333333333,3.237,1.1226589595375722,1
S104967180,obs56599,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Traveling,1,2022-03-16,2022,75,6.666666666666667,0.16666666666666666,0.378,2.2680000000000002,1
S94481033,obs538843,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Traveling,1,2021-03-15,2021,74,7.533333333333333,2.05,1.25,0.6097560975609757,4
S100308582,obs269273,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Traveling,1,2022-01-05,2022,5,7.666666666666667,2.566666666666667,1.09,0.42467532467532465,2
S100414301,obs510739,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Stationary,1,2022-01-09,2022,9,7.666666666666667,0.5,0,0,1
S104035445,obs435822,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Traveling,1,2022-03-02,2022,61,7.65,4.933333333333334,1.672,0.3389189189189189,9
S53267593,obs428866,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Stationary,1,2019-03-01,2019,60,6.666666666666667,0.36666666666666664,0,0,1
S100414284,obs510739,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Stationary,1,2022-01-09,2022,9,9,0.3333333333333333,0,0,1
S65537769,obs204771,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Traveling,1,2020-03-07,2020,67,11.616666666666667,2.1666666666666665,1.507,0.6955384615384615,6
S105542741,obs519778,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Traveling,1,2022-03-25,2022,84,6.4,3.0166666666666666,2.649,0.8781215469613259,2
S101392210,obs2783300,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Stationary,1,2022-01-20,2022,20,15,2,0,0,1
S103445859,obs238941,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Stationary,1,2022-02-21,2022,52,7.75,2,0,0,3
S111307912,obs604845,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Traveling,1,2022-02-24,2022,55,7.333333333333333,6,2,0.3333333333333333,8
S104057173,obs801936,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Stationary,1,2022-03-02,2022,61,7.75,0.5833333333333334,0,0,9
S53554916,obs128996,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Traveling,1,2019-02-25,2019,56,6.75,2.25,0.805,0.3577777777777778,10
S104124029,obs825802,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Traveling,1,2022-02-25,2022,56,7.85,4.333333333333333,2.92,0.6738461538461539,2
S63369801,obs693372,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Traveling,1,2020-01-13,2020,13,7.183333333333334,5.783333333333333,5.33,0.921613832853026,4
S64391410,obs40317,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Stationary,1,2020-02-12,2020,43,6.733333333333333,0.26666666666666666,0,0,1
S104553901,obs334368,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Traveling,1,2022-03-10,2022,69,7.516666666666667,5.6,0.37,0.06607142857142857,8
S99484330,obs538843,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Traveling,1,2021-02-02,2021,33,8.1,4.383333333333334,4.08,0.9307984790874524,5
S65798525,obs762967,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Stationary,1,2020-03-14,2020,74,10.45,0.9,0,0,1
S65804339,obs935681,NA,TRUE,CO-CAL,L7816358,5.0224866,-75.3683513,Traveling,1,2020-03-06,2020,66,8,4,3,0.75,3
S64877982,obs38671,3,TRUE,CO-CAL,L7816358,5.0224866,-75.3683513,Traveling,1,2020-02-22,2020,53,6.716666666666667,3.5166666666666666,4.667,1.3271090047393366,3
S105506880,obs519778,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Traveling,1,2022-03-24,2022,83,14.133333333333333,2.3666666666666667,2.394,1.011549295774648,2
S105546981,obs519778,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Traveling,1,2022-03-25,2022,84,10.916666666666666,0.9833333333333333,1.482,1.5071186440677966,2
S101060819,obs221342,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Stationary,1,2022-01-19,2022,19,15.766666666666667,0.5666666666666667,0,0,1
S101060532,obs221342,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Stationary,1,2022-01-19,2022,19,6.633333333333333,0.16666666666666666,0,0,1
S99942617,obs773154,2,TRUE,CO-CAL,L7816358,5.0224866,-75.3683513,Stationary,1,2022-01-02,2022,2,7,5,0,0,4
S101105427,obs221342,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Traveling,1,2022-01-20,2022,20,6.15,0.25,0.42,1.68,1
S103340627,obs693372,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Stationary,1,2022-02-21,2022,52,7.816666666666666,0.48333333333333334,0,0,4
S66255430,obs313014,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Traveling,1,2020-03-02,2020,62,6,3.5,1.609,0.4597142857142857,10
S104803460,obs693372,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Stationary,1,2022-03-06,2022,65,8.25,0.36666666666666664,0,0,7
S104803431,obs693372,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Traveling,1,2022-03-06,2022,65,9.083333333333334,2,1.32,0.66,3
S82969223,obs669195,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Traveling,1,2021-03-07,2021,66,15.833333333333334,1.75,2,1.1428571428571428,5
S104182439,obs669195,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Stationary,1,2022-03-03,2022,62,22.35,2.6,0,0,3
S105527384,obs519778,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Stationary,1,2022-03-25,2022,84,4.783333333333333,0.06666666666666667,0,0,1
S103623502,obs213896,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Stationary,1,2022-02-15,2022,46,7.433333333333334,1.3333333333333333,0,0,1
S104057043,obs801936,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Traveling,1,2022-03-02,2022,61,10.6,2.816666666666667,1.287,0.4569230769230769,9
S78774020,obs1880427,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Traveling,1,2021-01-06,2021,6,9.3,2.033333333333333,1.975,0.9713114754098362,1
S67061369,obs54357,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Stationary,1,2020-03-05,2020,65,8,1.6666666666666667,0,0,10
S108246550,obs773154,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Stationary,1,2022-02-24,2022,55,7.333333333333333,6,0,0,8
S101060672,obs221342,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Traveling,1,2022-01-19,2022,19,7.85,2,1,0.5,5
S55906316,obs1045418,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Traveling,1,2019-03-29,2019,88,13.033333333333333,2,1,0.5,2
S101937599,obs828883,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Traveling,1,2022-02-02,2022,33,7.033333333333333,3.45,2.43,0.7043478260869566,7
S64396902,obs528008,2,TRUE,CO-CAL,L7816358,5.0224866,-75.3683513,Traveling,1,2020-02-12,2020,43,7,5,2,0.4,4
S65775716,obs762967,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Traveling,1,2020-03-14,2020,74,7.05,3.2,3.528,1.1025,1
S63728120,obs756695,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Traveling,1,2020-01-24,2020,24,8.4,2,1,0.5,1
S52485680,obs811938,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Traveling,1,2019-02-07,2019,38,7.116666666666666,2.5,3,1.2,6
S53516520,obs428866,3,TRUE,CO-CAL,L7816358,5.0224866,-75.3683513,Traveling,1,2019-03-06,2019,65,8.083333333333334,3.25,1,0.3076923076923077,3
S63891596,obs114105,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Traveling,1,2020-01-27,2020,27,7.733333333333333,1.5666666666666667,1.706,1.088936170212766,1
S63925684,obs825802,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Traveling,1,2020-01-27,2020,27,7.483333333333333,4.333333333333333,3.79,0.8746153846153847,5
S65270808,obs773154,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Stationary,1,2020-02-25,2020,56,7.033333333333333,4,0,0,4
S64388778,obs40317,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Traveling,1,2020-02-12,2020,43,7.066666666666666,4.033333333333333,0.966,0.23950413223140496,8
S64315046,obs1414571,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Traveling,1,2020-02-08,2020,39,6.333333333333333,3.5833333333333335,2.3,0.641860465116279,6
S64036952,obs538843,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Traveling,1,2020-01-28,2020,28,7.2,4.85,1.3,0.2680412371134021,10
S63938423,obs652958,0,FALSE,CO-CAL,L7816358,5.0224866,-75.3683513,Traveling,1,2020-01-30,2020,30,7.833333333333333,5.266666666666667,5.72,1.0860759493670886,7
S82552443,obs1108226,0,FALSE,CO-CAL,L7822463,4.9909533,-75.6857717,Stationary,1,2021-02-28,2021,59,15,3,0,0,1
S63954462,obs1414571,0,FALSE,CO-CAL,L7823381,4.9929188,-75.433342,Traveling,1,2020-01-30,2020,30,16.833333333333332,0.25,0.2,0.8,3
S105861080,obs1178235,5,TRUE,CO-CAL,L7823381,4.9929188,-75.433342,Traveling,1,2022-03-29,2022,88,16.2,1.0833333333333333,0.498,0.45969230769230773,1
S64747133,obs621924,1,TRUE,CO-CAL,L7828681,5.0390595,-75.5641615,Traveling,1,2020-02-19,2020,50,6.5,2,0.2,0.1,4
S79711243,obs2144537,0,FALSE,CO-CAL,L7828681,5.0390595,-75.5641615,Stationary,1,2021-01-22,2021,22,16.366666666666667,0.08333333333333333,0,0,1
S51463854,obs312478,0,FALSE,CO-CAL,L7828681,5.0390595,-75.5641615,Traveling,1,2019-01-08,2019,8,6.25,5,0.5,0.1,2
S84393825,obs2373253,0,FALSE,CO-CAL,L7828681,5.0390595,-75.5641615,Traveling,1,2021-03-30,2021,89,8.916666666666666,0.5833333333333334,1.77,3.0342857142857143,1
S104780726,obs56599,0,FALSE,CO-CAL,L7828681,5.0390595,-75.5641615,Traveling,1,2022-03-13,2022,72,17.083333333333332,1.35,0.837,0.6199999999999999,1
S65597243,obs162605,0,FALSE,CO-CAL,L7828681,5.0390595,-75.5641615,Traveling,1,2020-03-07,2020,67,11.6,3.7,0.5,0.13513513513513511,10
S63310115,obs310709,0,FALSE,CO-CAL,L7828681,5.0390595,-75.5641615,Stationary,1,2020-01-11,2020,11,7.5,1,0,0,1
