"cv_0","id","scientific_name","lon","lat","pa","bio1","bio12","bio15","bio7","elevation_nad83","bio13"
3,"0","Desmognathus ochrophaeus",-715641.059846813,179642.991982528,"0",2785,9309,158,394,349.232299804688,994
3,"0","Desmognathus ochrophaeus",-711342.814232778,-644304.376438524,"0",2880,12626,176,293,30.2724018096924,1431
5,"0","Desmognathus ochrophaeus",-1196869.13002225,-798778.060649051,"0",2877,12228,84,309,346.479309082031,1143
4,"0","Desmognathus ochrophaeus",-356617.250323003,-82999.8651603289,"0",2800,13685,63,370,455.208740234375,1241
2,"0","Desmognathus ochrophaeus",-1536252.17095792,-634634.78579525,"0",2882,13515,121,311,208.641571044922,1266
4,"0","Desmognathus ochrophaeus",-298605.972127514,244432.465666739,"0",2793,10812,173,400,76.0400848388672,1108
2,"0","Desmognathus ochrophaeus",-324838.029543782,-50447.9171083808,"0",2804,11276,96,380,267.111083984375,1084
1,"0","Desmognathus ochrophaeus",-583974.393180146,192309.658649195,"0",2796,8433,117,405,64.0268096923828,822
4,"0","Desmognathus ochrophaeus",-1040674.39318015,-864857.008017471,"0",2890,12471,175,301,171.705108642578,1423
1,"0","Desmognathus ochrophaeus",-294374.393180146,-244307.008017472,"0",2836,14252,77,348,111.325630187988,1311
2,"0","Desmognathus ochrophaeus",-737874.393180146,124592.991982528,"0",2794,9774,130,387,287.568817138672,1008
3,"0","Desmognathus ochrophaeus",-896349.393180146,-670357.008017472,"0",2881,10943,114,320,106.746025085449,1066
4,"0","Desmognathus ochrophaeus",-1038974.39318015,-773482.008017472,"0",2880,11491,126,312,250.758987426758,1211
1,"0","Desmognathus ochrophaeus",-1191209.68729779,-854415.831546883,"0",2887,12270,88,306,258.332305908203,1190
3,"0","Desmognathus ochrophaeus",-1081196.61540237,-782968.119128583,"0",2880,11734,112,315,252.510070800781,1211
5,"0","Desmognathus ochrophaeus",-261349.393180146,198392.991982528,"0",2784,13799,188,391,251.665115356445,1529
3,"0","Desmognathus ochrophaeus",-582260.10746586,139142.991982528,"0",2799,9637,124,389,122.560111999512,945
4,"0","Desmognathus ochrophaeus",-676402.964608718,-533642.722303186,"0",2869,11695,102,276,4.49695205688477,1134
3,"0","Desmognathus ochrophaeus",-627551.316257069,-378780.084940549,"0",2853,10827,133,344,70.738395690918,1118
3,"0","Desmognathus ochrophaeus",-778574.393180146,-461057.008017472,"0",2862,10225,114,339,81.4139785766602,1052
1,"0","Desmognathus ochrophaeus",-727684.070599501,-709808.620920698,"0",2884,12016,175,276,18.1254444122314,1321
5,"0","Desmognathus ochrophaeus",-651132.287916988,-472778.060649051,"0",2866,11674,130,309,20.7403564453125,1188
2,"0","Desmognathus ochrophaeus",-1418599.39318015,-251607.008017472,"0",2841,10233,243,343,306.197113037109,1197
2,"0","Desmognathus ochrophaeus",-1528402.96460872,-615142.722303186,"0",2879,12772,115,308,213.7099609375,1207
5,"0","Desmognathus ochrophaeus",-1206503.80494485,-794004.066841001,"0",2875,12630,82,308,377.454437255859,1169
3,"0","Desmognathus ochrophaeus",-723188.678894432,-644571.293731758,"0",2880,11817,184,301,24.7292175292969,1360
4,"0","Desmognathus ochrophaeus",-1587974.39318015,-740607.008017472,"0",2881,13411,171,307,338.269500732422,1400
1,"0","Desmognathus ochrophaeus",-953724.393180146,-799107.008017472,"0",2890,11370,131,306,92.9964599609375,1164
4,"0","Desmognathus ochrophaeus",-319921.761601199,68800.8867193703,"0",2784,13408,188,382,360.135223388672,1416
2,"0","Desmognathus ochrophaeus",-292816.498443304,-144514.902754314,"0",2815,11610,75,362,325.256866455078,1092
1,"0","Desmognathus ochrophaeus",-325974.393180146,101262.039601576,"0",2791,14805,174,389,274.851379394531,1504
3,"0","Desmognathus ochrophaeus",-285921.761601199,235958.781456212,"0",2792,11234,177,401,84.4241943359375,1161
2,"0","Desmognathus ochrophaeus",-829085.504291257,-639301.452461916,"0",2878,11876,118,320,99.4715270996094,1201
2,"0","Desmognathus ochrophaeus",-657841.059846813,-584290.341350805,"0",2876,11595,116,286,0.824150323867798,1161
1,"0","Desmognathus ochrophaeus",-539474.393180146,227928.706268243,"0",2775,13094,182,386,393.427703857422,1373
3,"0","Desmognathus ochrophaeus",-1055856.74612132,-750768.772723354,"0",2882,11259,142,317,194.262023925781,1202
5,"0","Desmognathus ochrophaeus",-333519.8477256,-261538.82619929,"0",2842,13474,81,346,70.1517944335938,1263
5,"0","Desmognathus ochrophaeus",-914274.393180146,-714507.008017472,"0",2880,11482,116,312,167.24040222168,1190
2,"0","Desmognathus ochrophaeus",-387574.393180146,120042.991982528,"0",2806,10069,253,379,37.2533569335938,1120
4,"0","Desmognathus ochrophaeus",-981624.393180146,-684607.008017472,"0",2877,11367,102,320,210.984313964844,1149
1,"0","Desmognathus ochrophaeus",-445926.774132527,259452.515792052,"0",2766,13664,151,397,462.420715332031,1389
1,"0","Desmognathus ochrophaeus",-495290.18265383,-390409.639596419,"0",2858,12334,113,319,53.4025344848633,1264
1,"0","Desmognathus ochrophaeus",-1083260.10746586,-29857.0080174718,"0",2819,9747,111,347,224.480453491211,924
2,"0","Desmognathus ochrophaeus",-349474.393180146,240571.5634111,"0",2795,10501,161,406,3.02282619476318,1030
4,"0","Desmognathus ochrophaeus",-239057.726513479,216309.658649195,"0",2773,14821,178,383,435.465942382812,1614
5,"0","Desmognathus ochrophaeus",-674736.297942051,74023.9443634806,"0",2809,9793,84,375,122.79776763916,911
5,"0","Desmognathus ochrophaeus",-978974.393180146,33642.9919825282,"0",2803,9359,113,356,358.733795166016,883
5,"0","Desmognathus ochrophaeus",-1200132.28791699,-29672.797491156,"0",2826,8492,198,357,222.137405395508,905
3,"0","Desmognathus ochrophaeus",-222926.774132527,107452.515792052,"0",2762,14830,209,370,730.936889648438,1609
5,"0","Desmognathus ochrophaeus",-859338.029543782,73552.0828916192,"0",2803,9305,146,373,291.408172607422,932
5,"0","Desmognathus ochrophaeus",-551574.393180146,-506357.008017472,"0",2864,11241,110,268,10.7825498580933,1134
5,"0","Desmognathus ochrophaeus",-933374.393180146,-827757.008017472,"0",2890,11794,151,305,95.0543518066406,1271
3,"0","Desmognathus ochrophaeus",-778474.393180146,-672071.293731758,"0",2881,11765,145,313,29.9421043395996,1234
5,"0","Desmognathus ochrophaeus",-1135374.39318015,-784757.008017472,"0",2880,11591,120,314,269.143676757812,1199
1,"0","Desmognathus ochrophaeus",-956589.777795531,-689972.392632856,"0",2879,11015,103,318,170.979217529297,1127
4,"0","Desmognathus ochrophaeus",-1449562.62847426,-275474.655076295,"0",2842,11310,245,341,313.420623779297,1388
1,"0","Desmognathus ochrophaeus",-721641.059846813,-491690.341350805,"0",2866,11999,130,323,57.3354110717773,1203
2,"0","Desmognathus ochrophaeus",-704428.938634691,-667538.82619929,"0",2880,11986,162,266,0.804029822349548,1323
4,"0","Desmognathus ochrophaeus",-698641.059846813,179309.658649195,"0",2784,9065,150,395,344.230590820312,933
2,"0","Desmognathus ochrophaeus",-1444974.39318015,-729857.008017472,"0",2881,13864,178,303,307.268524169922,1411
2,"0","Desmognathus ochrophaeus",-284474.393180146,178142.991982528,"0",2786,12646,185,386,267.786224365234,1360
1,"0","Desmognathus ochrophaeus",-247017.871441015,119121.252852093,"0",2779,11683,204,381,435.039520263672,1274
2,"0","Desmognathus ochrophaeus",-272593.440799194,-13499.8651603289,"0",2803,10306,126,387,206.52897644043,1039
2,"0","Desmognathus ochrophaeus",-1550474.39318015,-748857.008017472,"0",2883,12412,172,310,291.392242431641,1284
5,"0","Desmognathus ochrophaeus",-396191.784484494,-291661.355843559,"0",2844,13692,86,309,56.7076072692871,1272
3,"0","Desmognathus ochrophaeus",-657307.726513479,255142.991982528,"0",2781,9584,205,390,259.953399658203,1051
2,"0","Desmognathus ochrophaeus",-1458574.39318015,-732757.008017472,"0",2880,15047,198,299,313.415435791016,1609
1,"0","Desmognathus ochrophaeus",-1586224.39318015,-678982.008017472,"0",2886,12800,144,310,215.239440917969,1251
3,"0","Desmognathus ochrophaeus",-826349.393180146,-565419.508017472,"0",2873,10947,135,332,90.1458740234375,1098
5,"0","Desmognathus ochrophaeus",-842027.024759094,93590.3604035809,"0",2801,9390,142,372,277.373443603516,899
5,"0","Desmognathus ochrophaeus",-714974.393180146,-498857.008017472,"0",2868,12228,132,314,35.5958290100098,1212
1,"0","Desmognathus ochrophaeus",-789724.393180146,-743607.008017472,"0",2887,12005,158,304,17.766939163208,1278
2,"0","Desmognathus ochrophaeus",-276196.615402368,191587.436426973,"0",2786,12672,203,390,216.527572631836,1411
5,"0","Desmognathus ochrophaeus",-1177574.39318015,-819757.008017472,"0",2882,11978,100,307,294.332244873047,1150
3,"0","Desmognathus ochrophaeus",-977674.393180146,-706157.008017472,"0",2880,11066,106,317,168.124557495117,1135
1,"0","Desmognathus ochrophaeus",-827680.275533087,-758062.890370413,"0",2887,11351,148,303,43.5558776855469,1213
5,"0","Desmognathus ochrophaeus",-1449474.39318015,-620690.341350805,"0",2873,13904,134,308,349.459533691406,1405
2,"0","Desmognathus ochrophaeus",-1154474.39318015,-815357.008017472,"0",2885,11499,101,311,246.293151855469,1102
2,"0","Desmognathus ochrophaeus",-313562.628474264,247760.639041352,"0",2794,10580,167,398,38.8864212036133,1072
5,"0","Desmognathus ochrophaeus",-399553.340548567,300748.255140423,"0",2759,11984,211,390,539.319763183594,1298
5,"0","Desmognathus ochrophaeus",-877974.393180146,28976.3253158616,"0",2817,8836,132,317,98.1976165771484,873
4,"0","Desmognathus ochrophaeus",-844359.008564761,-734972.392632856,"0",2883,12060,144,308,84.7640075683594,1274
2,"0","Desmognathus ochrophaeus",-1499092.04023897,-758474.655076295,"0",2886,14531,191,301,273.141876220703,1580
1,"0","Desmognathus ochrophaeus",-914237.551074883,-640041.218543787,"0",2875,11778,122,325,170.410766601562,1148
5,"0","Desmognathus ochrophaeus",-651307.726513479,194309.658649195,"0",2790,9217,161,401,199.55256652832,943
3,"0","Desmognathus ochrophaeus",-727974.393180146,-581357.008017472,"0",2874,11588,133,293,40.2851829528809,1173
1,"0","Desmognathus ochrophaeus",-658783.91698967,162690.611030147,"0",2786,9104,137,380,333.853820800781,931
2,"0","Desmognathus ochrophaeus",-919974.393180146,-812023.674684138,"0",2887,12429,148,302,125.444648742676,1364
5,"0","Desmognathus ochrophaeus",-1349641.05984681,-737690.341350805,"0",2877,11227,165,311,329.878814697266,1173
3,"0","Desmognathus ochrophaeus",-874327.334356617,-699827.596252766,"0",2880,11750,113,313,140.699356079102,1172
3,"0","Desmognathus ochrophaeus",-885974.393180146,-705146.481701682,"0",2879,11902,116,312,163.442810058594,1213
5,"0","Desmognathus ochrophaeus",-247307.726513479,-141595.103255567,"0",2830,12642,81,362,64.2517318725586,1162
5,"0","Desmognathus ochrophaeus",-772752.170957924,103865.21420475,"0",2799,8610,134,373,248.027816772461,845
3,"0","Desmognathus ochrophaeus",-831874.393180146,66242.9919825282,"0",2804,9616,143,371,291.284912109375,915
3,"0","Desmognathus ochrophaeus",-1090743.62394938,-795587.777248241,"0",2883,11225,93,314,226.610763549805,1096
5,"0","Desmognathus ochrophaeus",-501641.059846813,220976.325315861,"0",2786,11409,170,397,197.027694702148,1125
2,"0","Desmognathus ochrophaeus",-1557474.39318015,-591857.008017472,"0",2874,13273,123,316,259.928680419922,1363
3,"0","Desmognathus ochrophaeus",-1098331.53603729,-793571.293731757,"0",2883,11514,92,314,229.720626831055,1119
3,"0","Desmognathus ochrophaeus",-322474.393180146,88642.9919825282,"0",2786,14376,185,385,345.190765380859,1495
1,"0","Desmognathus ochrophaeus",-1570117.250323,-636642.722303186,"0",2879,13951,124,311,237.818695068359,1374
2,"0","Desmognathus ochrophaeus",-605863.282069035,65087.4364269727,"0",2811,8985,123,349,80.189079284668,895
5,"0","Desmognathus ochrophaeus",-1445562.62847426,-750474.655076295,"0",2883,14133,184,303,305.788116455078,1495
2,"0","Desmognathus ochrophaeus",-1048856.74612132,-799474.655076295,"0",2882,11546,111,309,234.167709350586,1174
3,"0","Desmognathus ochrophaeus",-319349.393180146,-21107.0080174718,"0",2801,11393,137,382,243.14924621582,1180
3,"0","Desmognathus ochrophaeus",-346474.393180146,76142.9919825282,"0",2791,14337,180,382,310.126678466797,1473
4,"0","Desmognathus ochrophaeus",-653974.393180146,-668175.189835653,"0",2877,11769,143,244,14.6428270339966,1256
4,"0","Desmognathus ochrophaeus",-1148856.74612132,-792062.890370413,"0",2880,11936,110,314,278.597564697266,1154
1,"0","Desmognathus ochrophaeus",-443327.334356616,-331239.360958648,"0",2851,12180,99,313,28.3636112213135,1115
4,"0","Desmognathus ochrophaeus",-555974.393180146,231309.658649195,"0",2783,10385,167,391,223.095321655273,1078
3,"0","Desmognathus ochrophaeus",-259641.059846813,39559.6586491949,"0",2792,11543,199,390,291.285095214844,1221
5,"0","Desmognathus ochrophaeus",-256752.170957924,248587.436426973,"0",2785,13871,167,397,173.840454101562,1437
1,"0","Desmognathus ochrophaeus",-432585.504291257,215420.769760306,"0",2786,13175,127,400,186.734268188477,1313
1,"0","Desmognathus ochrophaeus",-983838.029543783,33642.9919825282,"0",2803,9797,110,355,368.221221923828,923
1,"0","Desmognathus ochrophaeus",-716918.837624591,-639134.78579525,"0",2879,12636,176,296,27.3500957489014,1432
5,"0","Desmognathus ochrophaeus",-463027.024759093,-61778.0606490507,"0",2799,11499,75,364,438.594573974609,1068
2,"0","Desmognathus ochrophaeus",-296359.008564761,34566.0689056052,"0",2789,10773,216,380,396.82275390625,1185
5,"0","Desmognathus ochrophaeus",-435760.10746586,-327928.4365889,"0",2849,12598,96,307,42.0267181396484,1163
4,"0","Desmognathus ochrophaeus",-1060589.77779553,-16741.6234020871,"0",2815,10084,86,351,256.960693359375,934
5,"0","Desmognathus ochrophaeus",-620874.393180146,-572407.008017472,"0",2874,11754,127,309,12.1413040161133,1257
2,"0","Desmognathus ochrophaeus",-633724.393180146,-451669.508017472,"0",2864,11708,125,319,29.5275993347168,1177
1,"0","Desmognathus ochrophaeus",-919224.393180146,39492.9919825282,"0",2809,8374,127,361,266.624420166016,828
5,"0","Desmognathus ochrophaeus",-581359.008564761,151027.607367144,"0",2799,9549,117,395,113.934532165527,933
5,"0","Desmognathus ochrophaeus",-1075196.61540237,-733857.008017472,"0",2874,11621,129,313,323.762145996094,1214
5,"0","Desmognathus ochrophaeus",-588974.393180146,-570241.623402087,"0",2871,11435,114,279,9.99027729034424,1186
4,"0","Desmognathus ochrophaeus",-672374.393180146,-577957.008017472,"0",2875,11732,97,277,0.284417927265167,1135
3,"0","Desmognathus ochrophaeus",-439574.393180146,-137957.008017472,"0",2829,10659,172,359,65.3292388916016,1099
3,"0","Desmognathus ochrophaeus",-1436974.39318015,-757412.563573027,"0",2882,13567,180,305,311.172973632812,1421
4,"0","Desmognathus ochrophaeus",-278196.615402368,11142.9919825282,"0",2794,11381,176,386,314.683197021484,1196
2,"0","Desmognathus ochrophaeus",-473974.393180146,289785.849125385,"0",2769,12224,200,399,338.257507324219,1282
4,"0","Desmognathus ochrophaeus",-465831.536037289,263928.706268242,"0",2761,13484,172,381,527.018676757812,1395
5,"0","Desmognathus ochrophaeus",-340617.250323003,61928.7062682425,"0",2791,15602,177,391,378.51708984375,1607
3,"0","Desmognathus ochrophaeus",-298132.287916988,195800.88671937,"0",2791,12640,179,392,171.024063110352,1375
3,"0","Desmognathus ochrophaeus",-1021132.28791699,-852514.902754314,"0",2892,11546,164,302,105.722709655762,1303
3,"0","Desmognathus ochrophaeus",-355085.504291257,187365.21420475,"0",2798,10739,157,397,31.8511180877686,1076
1,"0","Desmognathus ochrophaeus",-507110.75681651,-444084.280744745,"0",2863,12651,117,325,51.1628379821777,1294
1,"0","Desmognathus ochrophaeus",-394911.893180146,274267.991982528,"0",2770,11445,162,399,356.954284667969,1131
3,"0","Desmognathus ochrophaeus",-676132.287916988,182432.465666739,"0",2786,9505,167,397,323.865844726562,983
2,"0","Desmognathus ochrophaeus",-276599.393180146,175392.991982528,"0",2788,12895,190,388,231.448806762695,1396
2,"0","Desmognathus ochrophaeus",-583926.774132527,-435166.531826996,"0",2862,11760,120,328,23.0869464874268,1184
1,"0","Desmognathus ochrophaeus",-482856.746121322,-402945.24331159,"0",2857,12390,100,297,34.5205116271973,1213
4,"0","Desmognathus ochrophaeus",-366033.216709558,193054.756688411,"0",2799,10284,154,400,14.1171360015869,1009
1,"0","Desmognathus ochrophaeus",-869711.235285409,33169.3077720019,"0",2813,9214,126,312,153.611724853516,908
5,"0","Desmognathus ochrophaeus",-922224.393180146,-713307.008017472,"0",2883,11002,111,314,129.931900024414,1128
4,"0","Desmognathus ochrophaeus",-273435.931641684,36796.8381363744,"0",2796,11465,194,391,278.184539794922,1200
3,"0","Desmognathus ochrophaeus",-503562.628474264,122525.344923705,"0",2806,10128,192,385,68.7901306152344,1040
4,"0","Desmognathus ochrophaeus",-274474.393180146,252865.21420475,"0",2790,11740,172,401,89.6141357421875,1238
5,"0","Desmognathus ochrophaeus",-734307.72651348,70500.1348396711,"0",2810,9183,104,372,124.309097290039,888
2,"0","Desmognathus ochrophaeus",-1567029.9487357,-626079.230239694,"0",2877,13846,120,311,282.6591796875,1384
4,"0","Desmognathus ochrophaeus",-836374.393180146,-601290.341350805,"0",2874,11803,133,323,117.896064758301,1233
2,"0","Desmognathus ochrophaeus",-912763.866864357,-739988.58696484,"0",2884,11563,128,309,125.34001159668,1236
5,"0","Desmognathus ochrophaeus",-1043327.33435662,-774886.419782178,"0",2881,11374,128,313,240.11360168457,1203
4,"0","Desmognathus ochrophaeus",-808824.393180146,-684657.008017472,"0",2882,11729,154,314,43.8277969360352,1264
2,"0","Desmognathus ochrophaeus",-1003849.39318015,-838169.508017472,"0",2889,12507,149,301,147.602813720703,1377
3,"0","Desmognathus ochrophaeus",-493386.157886028,269760.639041352,"0",2774,11692,205,386,323.610992431641,1226
2,"0","Desmognathus ochrophaeus",-901926.774132527,-782547.484207948,"0",2886,11747,142,304,112.911918640137,1251
2,"0","Desmognathus ochrophaeus",-1041474.39318015,-841857.008017472,"0",2889,11861,144,301,156.992462158203,1299
4,"0","Desmognathus ochrophaeus",-711224.393180146,-505794.508017472,"0",2868,12220,134,306,38.3458366394043,1193
3,"0","Desmognathus ochrophaeus",-221605.972127514,121853.518298318,"0",2774,12778,205,381,479.990386962891,1399
3,"0","Desmognathus ochrophaeus",-570680.275533087,221760.639041352,"0",2778,11551,158,386,344.958770751953,1143
